training_seed,id,family,description,op,joint_zero_based,joint_one_based,episode_count,kinematic_success_count,kinematic_success_rate,rotation_only_success_count,desired_revolutions_mean,desired_revolutions_sample_sd,direction_fraction_mean,direction_fraction_sample_sd,forward_body_lengths_mean,forward_body_lengths_sample_sd,mean_abs_k1,mean_abs_k2,mean_torque_boundary_saturation_fraction,wall_seconds
9201,J01_ONLY,single_joint_retention,Retain only J01; disable both learned channels at the other joints,joint_only,0,1,20,0,0.0,0,0.005083667755909456,0.0031016240097163318,0.47163233435005114,0.010889422662572435,-0.027530548971176794,0.006100639601972818,14.759982135239989,35.021296005197804,0.11123125,27.189835400000447
9201,J02_ONLY,single_joint_retention,Retain only J02; disable both learned channels at the other joints,joint_only,1,2,20,0,0.0,0,-0.0001166047603802339,0.0002893785864901674,0.49147061038229556,0.06942984953118944,-6.557634318880125e-05,0.0038879929538750803,27.155969480574136,1.9383876751619398,0.0034375000000000005,27.008813200009172
9201,J03_ONLY,single_joint_retention,Retain only J03; disable both learned channels at the other joints,joint_only,2,3,20,0,0.0,0,6.0842915481913304e-05,0.00024392817306697102,0.5853381419966619,0.03929491973322394,-0.007267820295621827,0.00894859940295206,21.96802152775228,1.0810897767241112,0.009075,26.700273700000253
9201,J04_ONLY,single_joint_retention,Retain only J04; disable both learned channels at the other joints,joint_only,3,4,20,0,0.0,0,1.1650292684788557e-05,0.00024139274773743913,0.49555082757494623,0.2757254984848566,1.364798134127135e-05,9.052384387798422e-05,35.00126677796245,7.87218568019569,0.00023125000000000004,27.24505019999924
9201,J05_ONLY,single_joint_retention,Retain only J05; disable both learned channels at the other joints,joint_only,4,5,20,0,0.0,0,-2.5815234619942838e-05,0.0002515130479316101,0.3944822949510537,0.17412540871412896,0.002100768330036048,0.0021049325233656476,20.726821533441544,1.7122314861719499,0.004362500000000001,26.705497800008743
9201,J06_ONLY,single_joint_retention,Retain only J06; disable both learned channels at the other joints,joint_only,5,6,20,0,0.0,0,-0.0011106682392441054,0.0005155097557723502,0.6069059373582751,0.016970495023701463,0.0460439037416566,0.008950236503955156,30.488072016164658,8.880518307723104,0.123725,26.804791499991552
9201,J07_ONLY,single_joint_retention,Retain only J07; disable both learned channels at the other joints,joint_only,6,7,20,0,0.0,0,-0.0026007635612978817,0.0009670076415895525,0.5102878108179432,0.0048238838882119885,0.008725433265821144,0.010126460613594299,19.438160277307038,7.652339645568281,0.12336874999999999,26.673303799994756
9201,J08_ONLY,single_joint_retention,Retain only J08; disable both learned channels at the other joints,joint_only,7,8,20,0,0.0,0,-0.011204564181987892,0.0015266400324676166,0.45720338618204037,0.008656209073043356,0.019174495984024986,0.008575501407748003,12.603718794360757,5.472092863982542,0.12386249999999996,27.236609900006442
9201,J01_K1_OFF,joint_k1_ablation,Disable only learned K1 at J01,joint_k1_off,0,1,20,16,0.8,17,1.4281280419760123,0.4630501586703134,0.7492558966971798,0.07902969115002062,2.8881984221792436,1.0156029668021866,165.33619055829942,81.72910966016177,0.85690625,26.605074999999488
9201,J02_K1_OFF,joint_k1_ablation,Disable only learned K1 at J02,joint_k1_off,1,2,20,0,0.0,0,0.006488761104302537,0.008926112993235492,0.4848088965233187,0.018718829682778992,0.6541238719256841,0.09167941560125474,153.1389100125432,81.32055946621577,0.77461875,26.788271400000667
