training_seed,condition_id,condition_family,condition_description,joint_zero_based,joint_one_based,episode_index,reset_seed,success_kinematic,success_rotation_only_sensitivity,initial_body_length,forward_displacement,forward_body_lengths,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_revolutions,desired_active_rotation_fraction,roll_pulse_count_diagnostic_only,contact_metric_source_diagnostic_only,mean_abs_k1,mean_abs_k2,mean_torque_boundary_saturation_fraction
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,1,20264101,False,False,9.005046172532081,5.4843237053602945,0.6090278273185341,-0.07001945901607964,0.07001945901607964,0.0001944984972668879,0.4810126582278481,0,legacy_position_height_proxy,0.0,80.48477938933065,0.671375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,2,20264102,False,False,8.992629925424678,6.074213934224099,0.6754657963907309,2.1735026752948703,-2.1735026752948703,-0.00603750743137464,0.5129716981132075,0,legacy_position_height_proxy,0.0,80.39121831973316,0.6755
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,3,20264103,False,False,9.012041613310572,4.121257980167866,0.4573056979764569,2.17523361743578,-2.17523361743578,-0.006042315603988277,0.4742268041237113,0,legacy_position_height_proxy,0.0,81.54270354333566,0.673125
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,4,20264104,False,False,9.00910680261109,6.183797857444733,0.6863941113066278,6.638436244661053,-6.638436244661053,-0.018440100679614036,0.5103686635944701,0,legacy_position_height_proxy,0.0,82.14220655442915,0.675125
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,5,20264105,False,False,9.007152880067189,5.725001268461347,0.6356060949215999,-3.2130524302707406,3.2130524302707406,0.008925145639640947,0.5034013605442177,0,legacy_position_height_proxy,0.0,82.45635340939043,0.688375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,6,20264106,False,False,8.981119696057707,7.2085558451712135,0.8026344252304569,-0.5103670978755417,0.5103670978755417,0.0014176863829876158,0.565415244596132,0,legacy_position_height_proxy,0.0,79.760487685923,0.684125
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,7,20264107,False,False,9.006730384027463,5.723918062448503,0.6355156442341495,-2.4919161121821216,2.4919161121821216,0.006921989200505893,0.49765807962529274,0,legacy_position_height_proxy,0.0,81.01556505740155,0.674375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,8,20264108,False,False,9.014610749081008,5.667388279968874,0.6286891844494377,1.2085314934465359,-1.2085314934465359,-0.0033570319262403773,0.464,0,legacy_position_height_proxy,0.0,78.85975493582664,0.6775
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,9,20264109,False,False,9.00152258142669,4.414287872798741,0.4903934676459037,9.28777185741484,-9.28777185741484,-0.02579936627059678,0.45604395604395603,0,legacy_position_height_proxy,0.0,79.51256262912648,0.67525
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,10,20264110,False,False,9.010607389996418,4.680779160908424,0.51947432157626,-0.790257811063484,0.790257811063484,0.0021951605862874555,0.5022421524663677,0,legacy_position_height_proxy,0.0,79.29674988781335,0.684125
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,11,20264111,False,False,8.988626425616648,2.748940249811858,0.30582428500729153,0.25017141576055546,-0.25017141576055546,-0.0006949205993348762,0.5059523809523809,0,legacy_position_height_proxy,0.0,81.80130811588606,0.68375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,12,20264112,False,False,8.995767124033947,5.306175852590241,0.5898525139022059,-8.441856117118569,8.441856117118569,0.023449600325329358,0.5335570469798657,0,legacy_position_height_proxy,0.0,82.60326408868424,0.68325
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,13,20264113,False,False,9.01181333849076,6.042569497041404,0.6705164954130501,-1.0655019954157325,1.0655019954157325,0.0029597277650437017,0.5039908779931584,0,legacy_position_height_proxy,0.0,80.90130043920362,0.688625
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,14,20264114,False,False,8.974434140090448,5.568533125927207,0.6204884942050602,-3.650695251745079,3.650695251745079,0.01014082014373633,0.4804597701149425,0,legacy_position_height_proxy,0.0,78.85816356450087,0.671375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,15,20264115,False,False,9.009377445798682,4.542843767954037,0.5042350368029578,-5.647181187171814,5.647181187171814,0.015686614408810595,0.5080459770114942,0,legacy_position_height_proxy,0.0,79.62152177507522,0.6801250000000001
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,16,20264116,False,False,9.0032829011452,7.240723032574169,0.8042314244788602,0.009552689168194059,-0.009552689168194059,-2.653524768942794e-05,0.4965986394557823,0,legacy_position_height_proxy,0.0,82.60511513905367,0.688375
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,17,20264117,False,False,8.993974183629202,6.892814387381077,0.7663813845415913,2.75305148526668,-2.75305148526668,-0.0076473652368518885,0.4828767123287671,0,legacy_position_height_proxy,0.0,81.32220474175409,0.6835
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,18,20264118,False,False,9.019045955195168,4.1801350494846705,0.4634786284769756,-1.1225564749780617,1.1225564749780617,0.0031182124304946156,0.47045707915273133,0,legacy_position_height_proxy,0.0,81.46539489788702,0.6729999999999999
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,19,20264119,False,False,9.000962424282566,4.558168947137893,0.5064090629731973,13.591140029382116,-13.591140029382116,-0.037753166748283655,0.47038327526132406,0,legacy_position_height_proxy,0.0,80.85228110583266,0.6839999999999999
9201,GLOBAL_K1_OFF,global,Disable learned K1 at all joints,,,20,20264120,False,False,8.99300899070223,5.68710327767767,0.6323915925756887,-2.202042521369551,2.202042521369551,0.0061167847815820865,0.5011415525114156,0,legacy_position_height_proxy,0.0,81.67186208812055,0.6865
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,1,20264101,False,True,9.005046172532081,18.119209391996264,2.012117322314786,-376.4548683730234,376.4548683730234,1.0457079677028427,0.648936170212766,0,legacy_position_height_proxy,185.81877985186875,0.0,0.95625
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,2,20264102,True,True,8.992629925424678,37.870448565762494,4.211276220618415,-780.9894210082898,780.9894210082898,2.1694150583563605,0.7888531618435155,0,legacy_position_height_proxy,183.871072864905,0.0,0.9546250000000001
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,3,20264103,True,True,9.012041613310572,29.452944242954256,3.268176680348763,-633.0521151135835,633.0521151135835,1.7584780975377319,0.7796976241900648,0,legacy_position_height_proxy,182.25490790121256,0.0,0.951125
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,4,20264104,True,True,9.00910680261109,29.035585138481114,3.222914965339937,-436.5082446104908,436.5082446104908,1.212522901695808,0.7217962760131434,0,legacy_position_height_proxy,180.81624235436323,0.0,0.949875
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,5,20264105,True,True,9.007152880067189,32.27596404440701,3.583370291830358,-585.7274005339146,585.7274005339146,1.6270205570386518,0.7289416846652268,0,legacy_position_height_proxy,182.51675207428636,0.0,0.951375
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,6,20264106,True,True,8.981119696057707,33.20797341242433,3.6975315479873943,-632.9209187023077,632.9209187023077,1.758113663061966,0.7427027027027027,0,legacy_position_height_proxy,182.7766222320497,0.0,0.9512499999999999
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,7,20264107,True,True,9.006730384027463,36.044274914264676,4.001926712293464,-694.3681483579539,694.3681483579539,1.9288004121054276,0.7283422459893049,0,legacy_position_height_proxy,181.94299326539038,0.0,0.95025
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,8,20264108,False,False,9.014610749081008,5.256737716728822,0.583135297024857,-107.20577423005584,107.20577423005584,0.29779381730571064,0.5701754385964912,0,legacy_position_height_proxy,190.27183228731155,0.0,0.9512499999999999
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,9,20264109,True,True,9.00152258142669,37.803261110372844,4.199651866493595,-675.5459097936704,675.5459097936704,1.8765164160935288,0.7927232635060639,0,legacy_position_height_proxy,182.96791064664723,0.0,0.954125
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,10,20264110,False,True,9.010607389996418,18.14396991727408,2.0136234031700826,-376.7680754162242,376.7680754162242,1.0465779872672893,0.6716899892357373,0,legacy_position_height_proxy,186.2285348340869,0.0,0.957875
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,11,20264111,True,True,8.988626425616648,38.8770069221966,4.325133238533663,-790.6346052613502,790.6346052613502,2.196207236837084,0.8329764453961456,0,legacy_position_height_proxy,182.2392980132252,0.0,0.9546250000000001
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,12,20264112,True,True,8.995767124033947,36.805683607631366,4.091444687279399,-689.4646893606391,689.4646893606391,1.915179692668442,0.7748132337246532,0,legacy_position_height_proxy,181.73256267197428,0.0,0.947625
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,13,20264113,False,False,9.01181333849076,5.395773818902671,0.5987445163623772,-105.19454897597963,105.19454897597963,0.2922070804888323,0.5899672846237731,0,legacy_position_height_proxy,191.9330458559096,0.0,0.955625
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,14,20264114,True,True,8.974434140090448,38.411827496101616,4.2801392150741755,-727.1584114258986,727.1584114258986,2.019884476183052,0.826797385620915,0,legacy_position_height_proxy,182.88569262288513,0.0,0.950625
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,15,20264115,True,True,9.009377445798682,31.633344736648723,3.5111576717656794,-598.1402971812691,598.1402971812691,1.6615008255035255,0.8027867095391211,0,legacy_position_height_proxy,182.47840682007373,0.0,0.952
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,16,20264116,False,False,9.0032829011452,20.076261443714614,2.2298823289403638,-328.6352119295461,328.6352119295461,0.9128755886931835,0.6183783783783784,0,legacy_position_height_proxy,185.54453274495899,0.0,0.9542499999999999
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,17,20264117,True,True,8.993974183629202,35.246379007399085,3.9188881675415983,-739.6784435432431,739.6784435432431,2.0546623431756754,0.8091684434968017,0,legacy_position_height_proxy,182.5456546962261,0.0,0.95875
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,18,20264118,True,True,9.019045955195168,36.43777934219688,4.040092435853254,-708.4472972017736,708.4472972017736,1.9679091588938156,0.7711229946524064,0,legacy_position_height_proxy,182.25612250603737,0.0,0.9552499999999999
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,19,20264119,True,True,9.000962424282566,32.68475130144507,3.631250721952686,-644.2065008502449,644.2065008502449,1.7894625023617914,0.7383783783783784,0,legacy_position_height_proxy,182.75185433626177,0.0,0.951125
9201,GLOBAL_K2_OFF,global,Disable learned K2 at all joints,,,20,20264120,True,True,8.99300899070223,33.13517966889776,3.684548709242463,-618.34407790051,618.34407790051,1.7176224386125278,0.7651515151515151,0,legacy_position_height_proxy,182.35618452467025,0.0,0.952
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,1,20264101,False,False,9.005046172532081,-0.00012749299639835954,-1.4157950326479055e-05,-0.021272965083730985,0.021272965083730985,5.909156967703052e-05,1.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,2,20264102,False,False,8.992629925424678,6.46050088107808e-05,7.184217447681726e-06,0.046022887834073364,-0.046022887834073364,-0.00012784135509464822,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,3,20264103,False,False,9.012041613310572,-0.004178592795506031,-0.0004636677209007056,0.03781740758161724,-0.03781740758161724,-0.00010504835439338122,0.37142857142857144,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,4,20264104,False,False,9.00910680261109,-0.0010390967130660678,-0.00011533848314073807,0.03870367421831551,-0.03870367421831551,-0.00010751020616198754,0.42105263157894735,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,5,20264105,False,False,9.007152880067189,0.0009580601006746181,0.00010636658591582288,0.017689851868851556,-0.017689851868851556,-4.9138477413476546e-05,0.5555555555555556,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,6,20264106,False,False,8.981119696057707,0.0006713783834129128,7.475441884018276e-05,0.040385411621781796,-0.040385411621781796,-0.00011218169894939388,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,7,20264107,False,False,9.006730384027463,-0.00013977796770631157,-1.5519279666036614e-05,-0.12507179315839367,0.12507179315839367,0.0003474216476622047,0.25,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,8,20264108,False,False,9.014610749081008,0.00018813777714965507,2.0870316243974785e-05,-0.1304100627864637,0.1304100627864637,0.0003622501744068436,1.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,9,20264109,False,False,9.00152258142669,0.001515030791051697,0.00016830828088769547,0.04712532621829112,-0.04712532621829112,-0.00013090368393969758,0.6486486486486487,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,10,20264110,False,False,9.010607389996418,-0.00011344566009940937,-1.2590234507981872e-05,0.14234612471301977,-0.14234612471301977,-0.00039540590198061047,0.5,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,11,20264111,False,False,8.988626425616648,5.816426128146812e-05,6.470873137602653e-06,0.11361934064777819,-0.11361934064777819,-0.00031560927957716167,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,12,20264112,False,False,8.995767124033947,-8.642317261553512e-05,-9.607093138798441e-06,-0.09731976406595748,0.09731976406595748,0.000270332677960993,1.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,13,20264113,False,False,9.01181333849076,8.074613579084344e-05,8.96003198889673e-06,-0.002805252099396617,0.002805252099396617,7.79236694276838e-06,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,14,20264114,False,False,8.974434140090448,-0.0002243661438114941,-2.5000589486662928e-05,-0.08854654049482,0.08854654049482,0.0002459626124856111,1.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,15,20264115,False,False,9.009377445798682,0.000313684344291687,3.481753830149125e-05,-0.16949147231738834,0.16949147231738834,0.00047080964532607875,0.25,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,16,20264116,False,False,9.0032829011452,-5.4680509493643115e-06,-6.073396792484202e-07,-0.10214392478531292,0.10214392478531292,0.000283733124403647,0.2,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,17,20264117,False,False,8.993974183629202,3.858038689963372e-06,4.2895816812391565e-07,0.0553608308159592,-0.0553608308159592,-0.00015378008559988667,0.7142857142857143,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,18,20264118,False,False,9.019045955195168,-0.00011192946694793537,-1.2410344453723684e-05,0.09235548827895336,-0.09235548827895336,-0.00025654302299709265,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,19,20264119,False,False,9.000962424282566,0.0002148266532458476,2.386707588805101e-05,0.01494692748786463,-0.01494692748786463,-4.151924302184619e-05,0.0,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,GLOBAL_BOTH_OFF,global,Disable learned K1 and K2 at all joints,,,20,20264120,False,False,8.99300899070223,-0.000128430582117256,-1.428115798060904e-05,0.0067808064267897514,-0.0067808064267897514,-1.883557340774931e-05,0.75,0,legacy_position_height_proxy,0.0,0.0,0.0
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,1,20264101,False,False,9.005046172532081,4.112589324638248,0.4566983051328265,1.064454148147511,-1.064454148147511,-0.0029568170781875303,0.43205574912891986,0,legacy_position_height_proxy,162.44634943827987,50.27801624988206,0.73575
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,2,20264102,False,False,8.992629925424678,4.1293862733058635,0.4591967319405566,1.040440093920315,-1.040440093920315,-0.002890111372000875,0.46079613992762364,0,legacy_position_height_proxy,162.40535464808346,49.74820900685154,0.7328749999999999
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,3,20264103,False,False,9.012041613310572,4.559001848101616,0.505878916645045,-1.2140254543141369,1.2140254543141369,0.0033722929286503804,0.4492415402567094,0,legacy_position_height_proxy,162.7918812736869,48.57002550129546,0.723125
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,4,20264104,False,False,9.00910680261109,4.400207758229226,0.48841775934479137,0.7174724288930965,-0.7174724288930965,-0.0019929789691474904,0.4518779342723005,0,legacy_position_height_proxy,162.63188204541802,49.74442499461584,0.731625
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,5,20264105,False,False,9.007152880067189,4.221236272528768,0.4686537831361068,-0.07459419806729445,0.07459419806729445,0.00020720610574248457,0.4756242568370987,0,legacy_position_height_proxy,162.65626212731001,49.10708593702875,0.723875
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,6,20264106,False,False,8.981119696057707,4.415092984586954,0.49159716538740417,2.068663648535318,-2.068663648535318,-0.005746287912598105,0.47149643705463185,0,legacy_position_height_proxy,162.8703432187438,49.97322453530505,0.733125
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,7,20264107,False,False,9.006730384027463,4.703897571563721,0.5222647254885762,3.5588665676489057,-3.5588665676489057,-0.009885740465691404,0.41800246609124536,0,legacy_position_height_proxy,162.62500765249132,49.1714636353543,0.73125
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,8,20264108,False,False,9.014610749081008,4.158742000395432,0.46133350802966105,0.5447344433128798,-0.5447344433128798,-0.001513151231424666,0.4531791907514451,0,legacy_position_height_proxy,162.52860926985738,49.36464363982668,0.73025
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,9,20264109,False,False,9.00152258142669,4.53388223964721,0.5036794829579393,-0.4105662699241218,0.4105662699241218,0.0011404618609003384,0.4766009852216749,0,legacy_position_height_proxy,162.83269786909224,49.38177251147572,0.73475
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,10,20264110,False,False,9.010607389996418,5.5535647451644765,0.6163363361420061,2.250601855132487,-2.250601855132487,-0.006251671819812464,0.4969987995198079,0,legacy_position_height_proxy,162.79341345652938,49.16663131663809,0.72525
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,11,20264111,False,False,8.988626425616648,4.126627565454692,0.45909434546019556,6.373669319145865,-6.373669319145865,-0.017704636997627404,0.4236276849642005,0,legacy_position_height_proxy,162.6387672968209,49.59422873358708,0.737125
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,12,20264112,False,False,8.995767124033947,4.582980374270119,0.5094596504200062,2.4369793146428522,-2.4369793146428522,-0.006769386985119034,0.441527446300716,0,legacy_position_height_proxy,162.3011202648282,50.027827791764864,0.7357499999999999
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,13,20264113,False,False,9.01181333849076,4.271095073036849,0.4739440235401219,0.851483281581597,-0.851483281581597,-0.0023652313377266585,0.4562647754137116,0,legacy_position_height_proxy,162.70002953484655,49.29568319930695,0.73075
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,14,20264114,False,False,8.974434140090448,3.6418444242677652,0.4058021227209163,8.403897842963005,-8.403897842963005,-0.023344160674897235,0.43818849449204406,0,legacy_position_height_proxy,162.57240826934577,50.046225709223656,0.734375
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,15,20264115,False,False,9.009377445798682,4.63204352403991,0.5141358048218923,4.3099180027867225,-4.3099180027867225,-0.011971994452185341,0.46352941176470586,0,legacy_position_height_proxy,162.83638314604758,48.90182032953017,0.7292500000000001
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,16,20264116,False,False,9.0032829011452,5.003221035818569,0.5557107435980013,-1.1329603413225176,1.1329603413225176,0.0031471120592292154,0.4813477737665463,0,legacy_position_height_proxy,162.5788146264851,49.09925268925726,0.7235
9201,J01_BOTH_OFF,whole_joint_ablation,Disable both learned channels at J01,0,1,17,20264117,False,False,8.993974183629202,4.1799052789807325,0.4647450830567182,-1.153324108727914,1.153324108727914,0.003203678079799761,0.41383219954648526,0,legacy_position_height_proxy,162.49236490502952,50.048117491882294,0.731125
