episode,reward_mean,speed_mean,speed_x100,elapsed_sec,frames_per_batch,algorithm,algorithm_family,robot,terrain,channel,actor_update_norm_mean,actor_update_clip_scale_mean,ddpg_loss_actor_mean,ddpg_loss_value_mean,ddpg_actor_grad_norm_mean,ddpg_critic_grad_norm_mean,ddpg_actor_parameter_displacement,ddpg_replay_size,ddpg_replay_transition_bytes,ddpg_exploration_sigma,ddpg_pred_q_mean,ddpg_target_q_mean,ddpg_td_error_mean,ddpg_optimizer_updates,ppo_approx_kl,ppo_early_stop,ppo_updates_completed,policy_anchor_loss,policy_anchor_coeff_effective,closure_score,circularity_score,body_omega,slip_penalty,action_smoothness_penalty,curriculum_progress,rolling_reward,tail_lift_score,tail_forward_score,head_contact_score,curl_prefix_progress,curl_order_penalty,total_signed_curvature,closure_ratio,support_margin,cumulative_rotation,rolling_gate,tail_roll_stage,tail_stage_success,tail_stage_success_rate,tail_roll_reward,fast_roll_phase,fast_roll_phase_steps,fast_roll_phase_progress,fast_roll_flip_event,fast_roll_flip_count,fast_roll_cycle_count,fast_roll_cycle_rotation,fast_roll_cycle_forward,fast_roll_support_migration,fast_roll_direction_fraction,fast_roll_motion_gate,fast_roll_reward,fast_forward_phase,fast_forward_phase_steps,fast_forward_launch_progress,fast_forward_launch_ready_steps,fast_forward_roll_progress,fast_forward_progress_delta,fast_forward_launch_event,fast_forward_event_pulse,fast_forward_event_bonus,fast_forward_event_count,fast_forward_event_rotation,fast_forward_event_forward,fast_forward_support_index,fast_forward_support_migration_nodes,fast_forward_ground_contact_strength,fast_forward_event_direction_fraction,fast_forward_episode_direction_fraction,fast_forward_event_steps,fast_forward_progress_age,fast_forward_stall_penalty,fast_forward_reverse_rotation_penalty,fast_forward_backward_penalty,effort_penalty,scratch_wr_v2_z0_lift_ratio,scratch_wr_v2_z0_forward_ratio,scratch_wr_v2_z0_curl_ratio,scratch_wr_v2_z0_sync_score,scratch_wr_v2_z0_candidate_mask,scratch_wr_v2_z0_active,scratch_wr_v2_z0_penalty_scale,scratch_wr_v2_z0_dense_reward,scratch_wr_v2_progress_delta,fast_forward_reward,wave_amplitude,wave_center,wave_width,wave_hold,wave_kp,wave_kd,scratch_wr_stage_id,scratch_wr_learning_rate,scratch_wr_alpha,scratch_wr_wave_torque_rms,scratch_wr_residual_torque_rms,scratch_wr_applied_residual_torque_rms,scratch_wr_total_torque_rms,scratch_wr_torque_clip_fraction,scratch_wr_residual_saturation_fraction,scratch_wr_v2_wave_ema_beta,scratch_wr_v2_wave_filter_delta_rms,scratch_wr_v2_applied_wave_amplitude,scratch_wr_v2_applied_wave_center,scratch_wr_v2_applied_wave_width,scratch_wr_v2_applied_wave_hold,scratch_wr_v2_applied_wave_kp,scratch_wr_v2_applied_wave_kd
1,8.295806884765625,-0.00012476500705815852,-0.012476500705815852,12.38038158416748,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.026810474550082,0,781,0.0,0.0,0.01748156175017357,0.4383685290813446,0.000135594789753668,0.7483530044555664,0.5289580225944519,0.0,0.008296121843159199,0.03421797975897789,0.025219833478331566,0.8469162583351135,0.024165190756320953,0.08471892774105072,0.0199406910687685,0.9825183153152466,-0.0006331056356430054,-0.0005252870614640415,5.773188593849454e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,499.5,0.07743560522794724,0.0026000000070780516,0.07870568335056305,0.0008598025888204575,0.0,0.0,0.0,0.0,0.0005252870614640415,0.000847364601213485,4.466976642608643,0.0,0.7907335162162781,0.0,0.4998455047607422,499.5,272.6167907714844,0.0,0.03854060545563698,0.07151000946760178,0.4895556569099426,,,,,,,,,,0.008296121843159199,,,,,,,,nan,,,,,,,,,,,,,,,
2,9.591010093688965,-0.00011989276390522718,-0.011989276390522718,23.743990659713745,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.033064133387026774,0,781,0.0,0.0,0.01841677911579609,0.43885448575019836,-1.6723728549550287e-05,0.7601445317268372,0.5211793780326843,0.0,0.009596179239451885,0.047621432691812515,0.028050631284713745,0.8455820083618164,0.028970781713724136,0.08191924542188644,0.0781320258975029,0.9815831780433655,0.00030481303110718727,0.0008840398513711989,7.096763177116827e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.06319999694824219,459.0090026855469,0.11390475928783417,0.018400000408291817,0.05431484058499336,0.001035222434438765,0.00019999999494757503,0.0,0.0,0.0,-0.004447465296834707,-0.006874329410493374,4.455160617828369,0.04348248243331909,0.793626070022583,0.02674252539873123,0.49442294239997864,459.0090026855469,300.0019836425781,0.0,0.039492931216955185,0.06775102019309998,0.48126551508903503,,,,,,,,,,0.009596179239451885,,,,,,,,nan,,,,,,,,,,,,,,,
3,10.041101455688477,-0.0003117321466561407,-0.03117321466561407,36.14995050430298,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.01586963242070723,0,781,0.0,0.0,0.020444320514798164,0.43882039189338684,-5.420850357040763e-05,0.7492288947105408,0.511738657951355,0.0,0.010039642453193665,0.055000633001327515,0.033207282423973083,0.8416370153427124,0.03764784336090088,0.08534299582242966,0.13836754858493805,0.9795556664466858,-0.002336423145607114,0.0006511156680062413,7.672620871979063e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.12139999866485596,459.08599853515625,0.1594851315021515,0.022699998691678047,0.0356510654091835,0.0010326581541448832,0.00019999999494757503,0.0,0.0,0.0,-0.0058858622796833515,-0.022957220673561096,4.471991062164307,0.0642561987042427,0.7904679775238037,0.054488394409418106,0.5020343661308289,459.08599853515625,248.40570068359375,0.053700000047683716,0.03886846825480461,0.0737665519118309,0.4728459417819977,,,,,,,,,,0.010039642453193665,,,,,,,,nan,,,,,,,,,,,,,,,
4,7.9136505126953125,0.00014428788563236594,0.014428788563236594,47.71588110923767,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.0124537755123181,0,781,0.0,0.0,0.020147601142525673,0.4389963746070862,-0.00022343108139466494,0.7588686347007751,0.5032317042350769,0.0,0.00791744701564312,0.0649951621890068,0.03297910839319229,0.8795363306999207,0.03676944598555565,0.08091366291046143,0.1036919429898262,0.9798523187637329,-0.004211040213704109,-0.0038711726665496826,8.203987489352471e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.39499998092651367,429.46759033203125,0.17197859287261963,0.02149999886751175,0.09049244970083237,0.0010855230502784252,0.0004999999655410647,0.0,0.0,0.0,-0.010057247243821621,0.007594711147248745,4.533397674560547,0.2518710196018219,0.7925406098365784,0.18747104704380035,0.5003868937492371,429.46759033203125,268.1885070800781,0.25849997997283936,0.040453143417835236,0.0626022219657898,0.4621511995792389,,,,,,,,,,0.00791744701564312,,,,,,,,nan,,,,,,,,,,,,,,,
5,9.925810813903809,0.0002290115226060152,0.02290115226060152,60.25374674797058,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.011356172612456845,0,781,0.0,0.0,0.021672144532203674,0.4394242465496063,-0.0002498993999324739,0.7529101371765137,0.49375614523887634,0.0,0.009927184320986271,0.07887349277734756,0.036520496010780334,0.8852048516273499,0.04107847809791565,0.08152022212743759,0.1347188502550125,0.9783279299736023,-0.006461633834987879,-0.007157701067626476,8.866871681334487e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.298799991607666,415.1949768066406,0.21455158293247223,0.035999998450279236,0.09579133242368698,0.0010993201285600662,0.0004999999655410647,0.0,0.0,0.0,-0.007912793196737766,0.010079697705805302,4.5679168701171875,0.2256326824426651,0.7917830348014832,0.1358345001935959,0.49906301498413086,415.1949768066406,243.79229736328125,0.14479999244213104,0.0391385443508625,0.0622977688908577,0.4519527852535248,,,,,,,,,,0.009927184320986271,,,,,,,,nan,,,,,,,,,,,,,,,
6,9.28292179107666,-0.0001761467574397102,-0.01761467574397102,72.00660681724548,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.008301208133358513,0,781,0.0,0.0,0.021825237199664116,0.439717561006546,-0.00035437391488812864,0.7512359023094177,0.4870603382587433,0.0,0.009292477741837502,0.0920933336019516,0.04002196714282036,0.8879842758178711,0.04436298832297325,0.07781197130680084,0.19560010731220245,0.9781748056411743,-0.009812647476792336,-0.007014764938503504,9.686639268480235e-10,0.0,0.0,,0.0,,,,,,,,,,,,,0.33629998564720154,379.7298889160156,0.24574705958366394,0.03869999945163727,0.07341145724058151,0.0011202831519767642,0.0005999999702908099,0.0,0.0,0.0,-0.0048046475276350975,-0.005878594238311052,4.642001628875732,0.20939533412456512,0.7925605773925781,0.16086553037166595,0.5058061480522156,379.7298889160156,208.78799438476562,0.11490000039339066,0.039962198585271835,0.06980233639478683,0.4442327618598938,,,,,,,,,,0.009292477741837502,,,,,,,,nan,,,,,,,,,,,,,,,
7,8.357033729553223,3.3846055885078385e-05,0.0033846055885078385,83.30838418006897,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.007825653365051205,0,781,0.0,0.0,0.022069210186600685,0.4394470453262329,0.0004108435532543808,0.7437248229980469,0.4824415445327759,0.0,0.008361921645700932,0.08766143769025803,0.03870720788836479,0.8935890197753906,0.043119512498378754,0.08074165880680084,0.18672282993793488,0.9779307246208191,-0.006855982821434736,-0.007805699948221445,1.0429307417680889e-09,0.0,0.0,,0.0,,,,,,,,,,,,,0.46789997816085815,440.59527587890625,0.23499782383441925,0.03629999980330467,0.0974045842885971,0.0012239457573741674,0.0005999999702908099,0.0,0.0,0.0,-0.005752243101596832,0.00488663325086236,4.5837483406066895,0.3109068274497986,0.7940655946731567,0.22928546369075775,0.5077319145202637,440.59527587890625,253.8072967529297,0.20160000026226044,0.04012765362858772,0.06944657117128372,0.4400407075881958,,,,,,,,,,0.008361921645700932,,,,,,,,nan,,,,,,,,,,,,,,,
8,7.927669525146484,7.238235866680043e-06,0.0007238235866680043,95.264963388443,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.0064579633587169985,0,781,0.0,0.0,0.023235473781824112,0.43984702229499817,-0.000401817262172699,0.7360160946846008,0.476778507232666,0.0,0.007939313538372517,0.10722475498914719,0.04378049075603485,0.9034702777862549,0.049524687230587006,0.07787330448627472,0.23583219945430756,0.976764440536499,-0.01337579358369112,-0.011281841434538364,1.1668629396055508e-09,0.0,0.0,,0.0,,,,,,,,,,,,,0.7089999914169312,359.55560302734375,0.29231634736061096,0.04649999737739563,0.09334868937730789,0.0012592397397384048,0.0009999999310821295,0.0,0.0,0.0,-0.02133312076330185,-0.002618098398670554,4.694195747375488,0.4555807411670685,0.7940570116043091,0.33283475041389465,0.5094528794288635,359.55560302734375,144.33270263671875,0.2604999840259552,0.039871204644441605,0.066773921251297,0.4352983236312866,,,,,,,,,,0.007939313538372517,,,,,,,,nan,,,,,,,,,,,,,,,
9,7.0647478103637695,9.601540659787133e-05,0.009601540659787133,107.29762053489685,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.005781324459573733,0,781,0.0,0.0,0.025539517402648926,0.44027024507522583,-0.0004952852032147348,0.744953453540802,0.47802072763442993,0.0,0.007077292539179325,0.1130969449877739,0.04710577428340912,0.9051524996757507,0.053830381482839584,0.08012037724256516,0.2653723657131195,0.9744605422019958,-0.013616079464554787,-0.012153350748121738,1.3519253494465033e-09,0.0,0.0,,0.0,,,,,,,,,,,,,0.7378000020980835,394.744384765625,0.3138101100921631,0.03659999743103981,0.10152798146009445,0.0012520188465714455,0.0008999999845400453,0.0,0.0,0.0,-0.01598360948264599,0.004459872376173735,4.676892280578613,0.4043847918510437,0.7960798144340515,0.3562557101249695,0.5075506567955017,394.744384765625,141.93209838867188,0.2272000014781952,0.040721673518419266,0.06227917969226837,0.43760451674461365,,,,,,,,,,0.007077292539179325,,,,,,,,nan,,,,,,,,,,,,,,,
10,3.3862550258636475,-0.00028866782668046653,-0.028866782668046653,119.29137682914734,10000,ppo,ppo,crawler,flat,action_dth_tot_plus_friction_thdot_formula,,,,,,,,,,,,,,,0.005605838367749464,0,781,0.0,0.0,0.02680322155356407,0.4407983422279358,-0.0002974513336084783,0.7368562817573547,0.4772951900959015,0.0,0.003399662673473358,0.12298502773046494,0.05212873965501785,0.9117248058319092,0.058386895805597305,0.07802894711494446,0.293717622756958,0.9731967449188232,-0.014813949353992939,-0.013667680323123932,1.3670347076555345e-09,0.0,0.0,,0.0,,,,,,,,,,,,,0.9036999940872192,418.220703125,0.353554368019104,0.03500000014901161,0.08366252481937408,0.0012391762575134635,0.0009999999310821295,0.0,0.0,0.0,-0.010762585327029228,-0.01683027297258377,4.706159591674805,0.569415807723999,0.7962670922279358,0.44480058550834656,0.5124099850654602,418.220703125,226.74549865722656,0.5235999822616577,0.040332190692424774,0.08123428374528885,0.43743202090263367,,,,,,,,,,0.003399662673473358,,,,,,,,nan,,,,,,,,,,,,,,,
