configuration_id,paper_label,formal_run,internal_training_seed,checkpoint_batch,reset_seed,success_lenient_rotation_span,success_secondary_strict_common_kinematic,scaled_signed_horizontal_progress_x100,forward_displacement,forward_body_lengths,best_fit_rotation_range_degrees,max_rotation_excursion_degrees,net_best_fit_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,torque_saturation_fraction_pre_step,mean_abs_active_torque_pre_step,mean_abs_k1,mean_abs_k2
HPR_O2_PS,HPR-O2-PS,0,9201,1500,20264117,False,False,2.8160670770704748,28.160670770704748,3.131059773549572,24.813432021391375,24.813432021391375,-10.021289156478444,10.021289156478444,0.5159090909090909,0.99,797.9533081054688,135.45962524414062,80.94413757324219
HPR_O2_PS,HPR-O2-PS,0,9201,1500,20264118,False,False,2.5367238151095806,25.36723815109581,2.812629880933662,28.626025042507816,28.626025042507816,-7.3992080389223975,7.3992080389223975,0.4959908361970218,0.988875,778.3421020507812,135.56634521484375,79.63636016845703
HPR_O2_PS,HPR-O2-PS,0,9201,1500,20264119,False,False,2.8888846378959716,28.888846378959716,3.209528605632674,38.67777354595962,38.67777354595962,-15.794402077108016,15.794402077108016,0.5283842794759825,0.990625,775.4881591796875,135.80361938476562,79.53929901123047
HPR_O2_PS,HPR-O2-PS,0,9201,1500,20264120,False,False,2.9253172070020814,29.253172070020813,3.2528792198768333,26.426099565015146,26.426099565015146,-21.36542163426005,21.36542163426005,0.5440835266821346,0.989625,784.0425415039062,135.80966186523438,80.2502670288086
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264101,False,False,2.6569063384458422,26.569063384458424,2.950463870524232,54.19878000365162,54.19878000365162,-30.53552970265255,30.53552970265255,0.49211711711711714,0.985,771.49072265625,111.99153900146484,86.23717498779297
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264102,False,False,2.761204764870927,27.612047648709268,3.0705197342372883,32.75449090897532,32.75449090897532,-17.43434321778411,17.43434321778411,0.5191873589164786,0.9875,791.2948608398438,112.18679809570312,86.23722839355469
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264103,False,False,2.9054293310642243,29.054293310642244,3.223941317329221,24.603385135413806,24.603385135413806,-7.483485815406626,7.483485815406626,0.5280641466208477,0.989,786.9642944335938,111.35870361328125,86.86485290527344
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264104,False,False,2.3714486810844395,23.714486810844395,2.632279462373704,24.58575400801964,24.58575400801964,-8.648655592257745,8.648655592257745,0.5064935064935064,0.9865,807.6873168945312,111.65059661865234,87.06073760986328
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264105,False,False,2.8279305337741976,28.279305337741974,3.1396497555097596,33.26062878994403,33.26062878994403,-20.21657235607314,20.21657235607314,0.4983012457531144,0.98875,785.3403930664062,112.50957489013672,86.47563934326172
HPR_O2_PS,HPR-O2-PS,1,9202,1500,20264106,False,False,2.828020947352052,28.280209473520518,3.148851193458006,31.447051481807296,31.447051481807296,-18.93995148015666,18.93995148015666,0.5195968645016797,0.98975,789.5623779296875,111.76457977294922,86.90237426757812
