episode_id,configuration_id,paper_label,formal_run,training_seed,checkpoint_batch,reset_seed,npz_relative_path,npz_episode_index,formal_rolling,lenient_full_rotation_span,forward_body_lengths,rotation_span_degrees,net_rotation_degrees,desired_net_rotation_degrees,desired_active_rotation_fraction,technical_exclusion,technical_reason,initial_body_length,forward_body_lengths_recomputed,rotation_span_degrees_recomputed,rotation_reversal_index,shape_rms_radians,shape_velocity_rms_radians,shape_pc1_variance_fraction,shape_period_steps,shape_repeatability,shape_cycle_count,shape_spectral_top3_fraction,periodic_crawling_descriptor,positive_cycle_fraction,median_cycle_progress_body_lengths,post_transient_progress_body_lengths,positive_progress_window_count,shape_window_pass_count,support_window_pass_count,valid_support_window_count,window_progress_body_lengths,window_shape_amplitude_degrees,window_support_span_indices,window_valid_contact_samples,support_span_indices,support_alternation_count,support_repeatability,contact_valid_fraction,mean_contact_strength,automated_gait_label,kinematic_crawling_screen,automated_crawling_candidate,gate_not_formal_rolling,gate_rotation_below_crawling_limit,gate_forward_progress,gate_post_transient_progress,gate_sustained_window_progress,gate_repeated_internal_deformation,gate_repeated_support_migration,gate_support_windows_observable
HPR_O2_JS__run3__reset20264107,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264107,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,6,False,False,1.9998457974786172,22.545749543607933,-15.993768124812343,15.993768124812343,0.5452586206896551,False,,9.006730384027463,1.9998457974786172,22.5457501411438,0.949211669240856,0.7185221708261634,0.17947362722319454,0.3253586174996363,23.0,0.16629931510253443,39.17391304347826,0.23964879686777787,False,1.0,0.04953171294457231,1.8619149287775,4,4,4,4,0.582102215;0.418882182;0.376682116;0.484248416,41.0050522;41.2284732;41.015687;40.3106246,4.58258147;4.51674642;3.45583075;4.68420736,218;215;226;197,3.5704593420028687,31.0,-0.09031556882311835,0.946725860155383,0.7771373987197876,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264108,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264108,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,7,False,False,1.9547890226376659,21.74446580753247,-14.891331800891837,14.891331800891837,0.4567901234567901,False,,9.014610749081008,1.9547890226376654,21.744465827941895,0.9529371124963739,0.7288150722762607,0.1746494695254877,0.31007612825167347,349.0,0.27385954600812645,2.5816618911174785,0.21325130170132273,False,1.0,0.758738840194682,1.8880712947171734,4,4,4,4,0.491503023;0.57501923;0.401502894;0.420046148,40.8258766;43.517101;40.999951;41.0674537,4.63046217;4.08123332;5.05621961;4.63941419,221;211;196;212,3.872418022155762,45.0,-0.020762526163014484,0.93007769145394,0.7548025250434875,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264109,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264109,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,8,False,False,2.146775913601484,20.873194553065932,0.9230474424662287,-0.9230474424662287,0.5137067938021455,False,,9.00152258142669,2.1467759136014837,20.873194694519043,0.9954885922759293,0.7172997720947811,0.18423849236000145,0.3156651594105,327.0,0.3505360666675547,2.7553516819571864,0.3017345571866019,False,1.0,0.8450490164836656,2.110164765339538,4,4,4,4,0.581706602;0.557167528;0.607613232;0.363677404,42.213699;39.3843064;42.6935394;39.3408331,5.15159052;3.83303919;3.44162529;4.32787836,222;210;209;221,3.327357530593872,44.0,0.09703007853873154,0.9533851276359601,0.7744697332382202,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264110,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264110,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,9,False,False,1.8885317604863674,29.585508193048184,-21.425927985708054,21.425927985708054,0.5520716685330347,False,,9.010607389996418,1.8885317604863674,29.5855073928833,0.9356794010707059,0.7302207600776383,0.18520130354120007,0.3178585537858646,42.0,0.3692167484019438,21.452380952380953,0.32642320100354094,False,1.0,0.09214588728220705,1.8076356116001902,4,4,4,4,0.452291048;0.513181969;0.398271001;0.443891594,42.5419418;40.7990972;43.3334778;40.1687318,5.00451382;5.62383226;4.45535277;3.80803483,218;209;226;222,3.972850477695465,38.0,0.15286009290513505,0.9678135405105438,0.7831918597221375,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264111,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264111,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,10,False,False,1.7020434355952254,21.70607044533264,-5.931089187244088,5.931089187244088,0.5068493150684932,False,,8.988626425616648,1.7020434355952252,21.706069946289062,0.9804644868467927,0.7030486235831238,0.1854866980800267,0.3382747718442257,22.0,0.27628104882851334,40.95454545454545,0.2559078625588643,False,0.975,0.03996556670208248,1.6210677285429016,4,4,4,4,0.366398145;0.460355991;0.384261738;0.410051855,40.5291647;40.2645892;39.4676046;40.0471997,4.62445571;4.41713995;5.52239487;4.45565223,215;209;217;224,4.046038597822189,29.0,-0.18876410096240281,0.9567147613762487,0.7815506458282471,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264112,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264112,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,11,False,False,1.4198770637253155,26.23183086433707,-10.427248882402699,10.427248882402699,0.4858823529411765,False,,8.995767124033947,1.4198770637253153,26.231831550598145,0.9620183808479701,0.7307823291600333,0.18207463206874924,0.3317965615917278,22.0,0.24341051276968936,40.95454545454545,0.21097230513378615,False,0.9,0.03130047225558659,1.297566339645076,4,4,4,4,0.27776607;0.393386486;0.233377276;0.393036507,42.9123332;41.5782681;42.3847123;40.0139467,3.97338796;5.02992246;3.84858513;3.50676997,221;214;220;212,3.321087205410005,33.0,-0.05546207551739269,0.9589345172031076,0.7860767245292664,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264113,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264113,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,12,False,False,2.181067069426937,32.06578917645963,-16.885789903042326,16.885789903042326,0.5387205387205387,False,,9.01181333849076,2.181067069426937,32.065789222717285,0.9517900300509956,0.7271441678536678,0.18016642003047953,0.3075633128227259,391.0,0.291177628004326,2.3043478260869565,0.32915178223828856,False,1.0,0.8832964075371829,2.0751522981943227,4,4,4,4,0.595304961;0.478328303;0.400284428;0.601234605,39.8126617;43.1462634;41.8310749;41.5756066,3.2002726;4.64634499;5.93069716;4.77070087,220;226;214;211,3.676816701889039,37.0,-0.13417844044703392,0.9633740288568258,0.7790108919143677,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264114,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264114,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,13,False,False,1.8063055473845715,25.491285848559194,-12.626955638354348,12.626955638354348,0.4867549668874172,False,,8.97443414009045,1.8063055473845713,25.491286277770996,0.9630488796245832,0.7156538551146003,0.1791010043196522,0.2878914657651196,364.0,0.27692611134928563,2.4752747252747254,0.21370016867139283,False,1.0,0.7123295428289977,1.7392157431661626,4,4,4,4,0.397105084;0.32059335;0.611856324;0.409660984,40.0042006;41.168977;40.6127215;41.5206079,3.580396;5.63282702;5.1122142;4.92406354,226;224;208;218,3.8735812425613423,37.0,-0.06953065641657445,0.9689234184239733,0.7821670174598694,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264115,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264115,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,14,False,False,1.9049776302933858,24.805454367954518,-8.631916105054227,8.631916105054227,0.4936416184971098,False,,9.00937744579868,1.9049776302933863,24.80545425415039,0.9731614537297806,0.7335551768575486,0.17942691501794863,0.28113497152068173,223.0,0.21365859186751004,4.040358744394619,0.22010511083620884,False,1.0,0.4697332915611971,1.871072829769321,4,4,4,4,0.490470579;0.564099028;0.352775952;0.463727271,42.4385612;42.2924262;40.4083971;41.4085451,4.42599036;3.92143328;4.16036948;3.87905474,220;208;218;214,3.5298375606536867,37.0,-0.12975607433141334,0.9522752497225305,0.7697567343711853,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264116,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264116,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,15,False,False,1.961398544041119,24.169297568926233,0.15846794059230063,-0.15846794059230063,0.5378346915017462,False,,9.0032829011452,1.961398544041119,24.169297218322754,0.9994030268477184,0.7191798013149957,0.17776814094887836,0.28485101488065545,380.0,0.20229541767600998,2.3710526315789475,0.23460497539140446,False,1.0,0.8161728829317778,1.886666518063428,4,4,4,4,0.559900439;0.520842065;0.354981096;0.450942918,42.4963874;40.6268423;40.0319194;41.0236377,3.56397511;4.8671798;4.65759671;4.44597858,213;223;221;221,3.8247273087501528,36.0,-0.18387274628708222,0.9711431742508324,0.7840149402618408,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264117,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264117,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,16,False,False,1.8920764763386855,21.928008231422563,-11.255599387945821,11.255599387945821,0.5233853006681515,False,,8.9939741836292,1.892076476338686,21.92800807952881,0.9642557457577863,0.7056812661612635,0.17842489170664402,0.3041794658077746,314.0,0.17795716395793948,2.8694267515923566,0.18495526756805028,False,1.0,0.6319106484857507,1.9272113609620543,4,4,4,4,0.474098897;0.544612478;0.374471989;0.534027997,40.6517579;40.9920813;38.8277799;40.6435741,3.79413369;4.64896514;4.24614283;4.57317352,219;217;208;216,3.4032443046569814,39.0,-0.018227609235967092,0.951165371809101,0.7712241411209106,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264118,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264118,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,17,False,False,1.2938931730903669,40.69229368172234,-23.103421198381753,23.103421198381753,0.5078828828828829,False,,9.019045955195168,1.2938931730903669,40.692294120788574,0.9238518022872901,0.7182379237204889,0.1849699117729352,0.28261765401305633,41.0,0.25089367404746615,21.975609756097562,0.19139073945588347,False,0.8571428571428571,0.06941982926170928,1.1490631130087512,4,4,4,4,0.276531852;0.399205516;0.29757111;0.175754635,41.4287271;39.9443744;40.0098906;41.7267782,4.98538264;4.11284205;3.25445073;4.15743876,225;217;223;221,3.5304094552993774,28.0,0.19103036927741324,0.9800221975582686,0.7948727011680603,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264119,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264119,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,18,False,False,2.0766408482261953,30.959280067942466,-15.748672550932358,15.748672550932358,0.5322033898305085,False,,9.000962424282566,2.076640848226195,30.959280967712402,0.9513765478468578,0.7320469521002015,0.18321538160003495,0.2846088465913349,43.0,0.25525926245629094,20.953488372093023,0.23495924614996822,False,1.0,0.0975071587258077,1.9353041703865377,4,4,4,4,0.441087325;0.506729174;0.429849964;0.557637707,39.8019093;41.1441445;41.4642855;45.0325888,3.74304363;2.65671859;5.59477959;4.01745713,212;215;206;218,2.9186543464660644,43.0,-0.012745739236092287,0.9422863485016648,0.7713513374328613,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run3__reset20264120,HPR_O2_JS,HPR-O2-JS,3,9204,1500,20264120,tasks\HPR_O2_JS\run3\checkpoint_1500.npz,19,False,False,2.0440576060096673,31.747199489226805,-17.96028498468053,17.96028498468053,0.4880546075085324,False,,8.99300899070223,2.0440576060096673,31.747199058532715,0.9549318286584048,0.7652546457669969,0.17047886568146225,0.2352340668187271,321.0,0.1347032637443151,2.8068535825545173,0.19631722662562456,False,1.0,0.5575177248760624,1.8714837263980273,4,4,4,4,0.540972216;0.387853934;0.251641712;0.691015865,39.9172892;46.9105994;44.0078505;43.3989313,5.21350506;4.97614058;4.97272907;4.51161949,214;211;215;200,4.189043259620666,32.0,0.06503430150330464,0.9289678135405105,0.7647653818130493,crawling_candidate,True,True,True,True,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264101,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264101,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,0,True,True,2.195173824547883,519.7143241660182,-519.7139202000767,519.7139202000767,0.8579003181336161,False,,9.00504617253208,2.1951738245478833,519.714332188596,0.15927307336632657,0.6845746247854511,0.06786977818189639,0.38568780529902136,368.0,0.3974273549582674,2.448369565217391,0.4397826496475552,False,1.0,0.948506107488001,2.02512449085224,4,4,4,4,1.01420281;0.291917767;0.612403265;0.10660065,40.772381;37.0937021;37.6396012;30.1092092,5.55101483;3.15265799;4.08263254;3.55473619,226;226;226;225,3.155193710327148,11.0,0.4621746591454973,0.9988901220865705,0.8252722024917603,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264102,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264102,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,1,True,True,1.8030748142333304,441.04841859591306,-440.3647904552794,440.3647904552794,0.7026143790849673,False,,8.992629925424678,1.8030748142333304,441.04840832948685,0.3347674163468396,0.6588069888806397,0.07858809181791752,0.3078771247849108,42.0,0.2636520798964932,21.452380952380953,0.38396284649034657,False,0.7619047619047619,0.08313231504833464,1.7826378140306425,3,4,4,4,0.926752828;0.308623284;-0.0166234512;0.563885154,34.2906001;41.1589034;28.816645;36.4966757,5.48074614;2.91046548;3.70690227;4.44182698,226;226;225;226,2.928269481658935,18.0,0.03542789788302749,0.9988901220865705,0.8207026720046997,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264103,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264103,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,2,True,True,3.0408582818073353,624.2890913061558,-624.2889173724459,624.2889173724459,0.8924259055982436,False,,9.012041613310572,3.040858281807335,624.2891143634042,0.07048275677110771,0.7033942781973049,0.06868110063296304,0.3788641164794892,292.0,0.4079795720934735,3.085616438356164,0.5613557872928205,False,1.0,0.9574488552859541,2.838966697585315,4,4,4,4,0.804947174;0.435937909;0.747139857;0.850941758,38.3959145;38.3134543;40.6661046;36.5075503,3.50257185;6.05571786;5.23996359;4.04481786,224;226;226;226,3.4086855411529533,10.0,0.44366178606214773,0.9977802441731409,0.8233144283294678,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264104,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264104,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,3,True,True,2.0470433074209025,418.4105567358321,-416.72838116047336,416.72838116047336,0.8152524167561761,False,,9.009106802611093,2.047043307420901,418.41054493910633,0.29248465991144557,0.7064306202899724,0.07329383940292822,0.3455970338589702,73.0,0.04654627319680221,12.342465753424657,0.3400556169785271,False,1.0,0.12182136181083168,1.868708294132877,4,4,4,4,0.932722998;0.286048457;0.0876923466;0.562244493,40.9775055;39.2927416;29.0769237;37.6620951,4.80589995;3.08951616;3.02168218;5.05514151,226;226;222;223,3.1058999776840213,12.0,-0.007150300733987849,0.9922308546059934,0.8193597793579102,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264105,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264105,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,4,True,True,2.5409394548353488,619.0928479367504,-619.08986477648,619.08986477648,0.8758029978586723,False,,9.007152880067189,2.5409394548353483,619.092826910317,0.12455999495025871,0.6989272347589282,0.07176823601377721,0.30308922356853063,316.0,0.21112910579512414,2.8512658227848102,0.33842808228430066,False,1.0,0.8646592806123337,2.232309813213954,4,4,4,4,0.903460913;0.441847387;0.409615521;0.477385992,40.3144273;38.7431767;39.3351147;36.3376389,4.18794718;5.42818722;3.80748105;4.45135054,226;226;226;226,3.3621225357055664,16.0,0.3491556769280805,1.0,0.8242390155792236,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264106,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264106,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,5,True,True,2.9152685764031596,634.9092344052107,-634.9090532566242,634.9090532566242,0.8994652406417112,False,,8.981119696057707,2.9152685764031596,634.9092387657729,0.07040412392725315,0.7063583398671281,0.0654681356399318,0.3524460561298391,344.0,0.33658815091052613,2.619186046511628,0.4699601327671362,False,1.0,1.1362814433214223,2.7850066273735523,4,4,4,4,0.9006865;0.590565706;0.777611904;0.516142516,39.0218665;41.862748;37.4836718;37.9538489,3.25435716;3.91334355;2.68355764;5.30525976,226;226;222;226,2.6621991157531735,10.0,0.3526549307400207,0.9955604883462819,0.8242652416229248,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264107,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264107,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,6,True,True,3.0225796914550864,589.8525968182497,-589.8513948076053,589.8513948076053,0.8549946294307197,False,,9.006730384027463,3.0225796914550864,589.8525814051973,0.14269761989521357,0.6971357389176276,0.0680987803117528,0.3426434038239142,302.0,0.23539625084407875,2.9834437086092715,0.5209243129702358,False,1.0,0.9168667711630558,2.8120790851547306,4,4,4,4,0.952606275;0.346598571;0.801325564;0.711548675,38.9604931;37.8827023;38.8730838;37.0795568,2.82359248;6.22311808;3.4143914;3.22127301,226;226;226;226,2.8414340019226074,16.0,0.20214834813951496,1.0,0.8247364163398743,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264108,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264108,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,7,True,True,2.550739017840031,598.5494430783857,-598.5494194176717,598.5494194176717,0.8678646934460887,False,,9.014610749081008,2.5507390178400304,598.5494621372764,0.14192154647439914,0.7015212120150219,0.06827159750516681,0.3351207005373985,349.0,0.38501467019876495,2.5816618911174785,0.3815380509926689,False,1.0,1.045820082876589,2.340387511471859,4,4,4,4,0.815450403;0.52168637;0.753871772;0.249378967,37.6245998;39.4856108;41.3104644;34.7552569,3.83438447;4.49094382;3.09349287;4.27122486,226;220;226;226,2.6969175338745117,9.0,0.09891204673844527,0.9933407325194229,0.821622371673584,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264109,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264109,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,8,True,True,2.921418375856013,565.7033696553847,-565.0441145947077,565.0441145947077,0.8505869797225186,False,,9.00152258142669,2.921418375856013,565.7033392423764,0.1568932787004107,0.7264324874514807,0.06888046926225226,0.322319013950186,313.0,0.1357348399031985,2.878594249201278,0.3691186017519317,False,1.0,1.0374593588066616,2.6191115163501677,4,4,4,4,1.01293562;0.770433402;0.405460619;0.430281876,42.7705919;40.6366504;38.853974;37.3836084,4.58054258;4.86283237;3.29481177;4.90244251,226;226;225;226,3.192764687538147,14.0,0.26372591559952613,0.9988901220865705,0.8200654983520508,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264110,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264110,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,9,True,True,2.927907201930899,609.7819408913473,-609.7805445034993,609.7805445034993,0.9203444564047363,False,,9.010607389996418,2.927907201930899,609.7819139659405,0.07752904889431977,0.709408880318813,0.06675718813276313,0.34286791083760604,325.0,0.4501626137430424,2.772307692307692,0.44240800789686885,False,1.0,1.1008373767245767,2.7114684102488904,4,4,4,4,0.967827936;0.653582428;0.576402217;0.51365583,39.4567028;40.3144453;40.8365439;38.174898,4.04097265;3.14739256;3.64849308;2.71646112,226;225;226;226,2.6068436622619635,12.0,0.250636288460577,0.9988901220865705,0.8229835033416748,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264111,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264111,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,10,True,True,3.5382187111055052,635.5675290536739,-635.5645850945211,635.5645850945211,0.8919491525423728,False,,8.988626425616648,3.538218711105505,635.5675012083375,0.09721761547945051,0.7009350786955675,0.06475632603988087,0.39606263548917225,289.0,0.3885008009506214,3.1176470588235294,0.509816920642468,False,1.0,1.1233368533974508,3.3906318340267827,4,4,4,4,0.803397676;0.885560348;0.977105609;0.724568202,39.5580214;38.1961652;41.5141758;37.064752,4.11147082;2.92616169;3.826653;4.71919337,225;218;226;226,3.0721678256988523,12.0,0.3836453799175589,0.9900110987791343,0.8200556039810181,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264112,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264112,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,11,True,True,3.1325794245123784,554.635502797812,-554.6354846520381,554.6354846520381,0.8696581196581197,False,,8.995767124033947,3.132579424512378,554.6355161926494,0.13732832088912295,0.6922108145993684,0.06051517474858284,0.378488782830869,391.0,0.36478868572689177,2.3043478260869565,0.4945509041783067,False,1.0,1.242891983646788,2.951431259096815,4,4,4,4,0.991141173;0.618573118;0.527494471;0.814222497,40.020386;39.0961005;31.6563576;39.9449979,3.91235858;3.1449607;2.88767898;3.94561076,226;226;226;226,2.7234692573547363,13.0,0.3554441394561534,1.0,0.8272010087966919,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264113,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264113,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,12,True,True,2.8183530354496957,676.242738686226,-676.2416466782322,676.2416466782322,0.8997867803837953,False,,9.01181333849076,2.8183530354496953,676.2427301915595,0.10498486190234357,0.6930819191924235,0.06588219993423525,0.33931248008318105,296.0,0.49705182273611936,3.043918918918919,0.5921743567797519,False,1.0,0.9037505125273589,2.6331249748724517,4,4,4,4,0.890477157;0.647605746;0.496247471;0.5987946,36.9304603;39.6971753;39.5629373;38.0492214,3.50340198;2.97054362;4.67095733;4.04515201,223;225;226;226,2.8539919376373284,14.0,0.3961788245412254,0.9955604883462819,0.8222635984420776,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264114,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264114,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,13,True,True,2.422474300278565,697.55324837686,-697.5513691422385,697.5513691422385,0.8639240506329114,False,,8.97443414009045,2.422474300278564,697.5532708361279,0.11900389416419677,0.6886230601052172,0.07039862724965507,0.3403384740329536,271.0,0.5057887997488475,3.3247232472324724,0.48797917547674435,True,1.0,0.6128305973138284,2.1949159996317653,4,4,4,4,0.750466608;0.434509348;0.392056832;0.617883211,37.9269084;38.0096581;37.1790022;39.3398923,3.45851573;5.9014339;4.59384389;4.16291115,226;225;223;226,3.301652145385742,12.0,0.62771678421388,0.9955604883462819,0.8233057260513306,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264115,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264115,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,14,True,True,3.3750324795681803,601.4089137750035,-600.8441736005361,600.8441736005361,0.8793103448275862,False,,9.00937744579868,3.3750324795681808,601.4089343770756,0.10089798213598189,0.6960601497346309,0.064031727291782,0.38109730122610697,313.0,0.41082202456144945,2.878594249201278,0.5380377779405517,False,1.0,1.1891076364263997,3.1408803794143654,4,4,4,4,0.831369686;0.997469427;0.619377474;0.692663793,32.8947748;43.657147;40.0700594;36.6695538,3.35453296;4.34950861;3.38115507;2.95014751,226;226;226;226,2.759237289428711,10.0,0.3440798750284133,1.0,0.8223645091056824,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264116,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264116,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,15,True,True,1.848398383030901,429.92237155009985,-429.50945519609064,429.50945519609064,0.763873775843308,False,,9.0032829011452,1.848398383030901,429.9223668963532,0.2922803234319006,0.6770091725754892,0.07545567282083852,0.29644881904486126,147.0,0.2387760620780803,6.129251700680272,0.4707213362723488,False,0.8333333333333334,0.25734739777975024,1.642959810084745,3,4,4,4,0.74535439;0.218431269;-0.0375636092;0.71673776,41.0147787;38.3132943;23.8840045;41.5464819,4.3441754;4.29301673;1.69524225;5.34863877,226;226;222;226,2.737903499603271,17.0,-0.1629743590779076,0.9955604883462819,0.8209102749824524,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264117,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264117,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,16,True,True,2.4205175631047964,525.4000298473861,-525.3974282026436,525.3974282026436,0.8426124197002142,False,,8.9939741836292,2.4205175631047964,525.4000015470665,0.16150829216688867,0.702245096543557,0.06978615190505084,0.30682895013544237,161.0,0.1925823247546302,5.596273291925466,0.523247912852994,False,0.8,0.38105142206407033,2.157213012502224,4,4,4,4,0.847941834;0.252180731;0.321677709;0.735412738,38.3767555;37.7961005;36.9515561;42.1224952,3.65229186;3.45482355;3.6133563;4.0514321,226;226;224;226,2.985686588287354,11.0,-0.33399635862464,0.9977802441731409,0.8221291899681091,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264118,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264118,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,17,True,True,2.8335397843084125,566.0215789028722,-562.6411536531231,562.6411536531231,0.8837953091684435,False,,9.019045955195168,2.8335397843084125,566.0215587499551,0.12884246581323333,0.7238124400297852,0.06900832854320928,0.311484494698245,331.0,0.32493621452507343,2.7220543806646527,0.4141189271910694,False,1.0,1.1283919101833315,2.6445356705800647,4,4,4,4,1.15945952;0.527608021;0.579860574;0.377607552,42.714608;39.7292499;37.3379093;38.9678167,4.10686415;4.57395339;3.71639705;4.88282508,226;226;226;226,3.072465181350708,10.0,0.2372622068679332,1.0,0.8250511288642883,formal_rolling,False,False,False,False,True,True,True,True,True,True
HPR_O2_JS__run4__reset20264119,HPR_O2_JS,HPR-O2-JS,4,9205,1500,20264119,tasks\HPR_O2_JS\run4\checkpoint_1500.npz,18,True,True,2.648651274363443,634.619146535415,-634.6184815999634,634.6184815999634,0.9120171673819742,False,,9.000962424282566,2.648651274363443,634.6191341737285,0.08467226334962374,0.6839291139321871,0.062327289715410523,0.4108676189762761,162.0,0.09720277484305265,5.561728395061729,0.5892135897854262,False,1.0,0.36550829550046243,2.4929875326072404,4,4,4,4,0.858795615;0.18029008;0.755638836;0.698263002,34.7294287;34.5758324;39.378964;39.8170964,3.74203348;2.79053837;4.858468;3.80594313,226;226;226;226,2.9467737674713135,9.0,-0.05100240451363229,1.0,0.8251247406005859,formal_rolling,False,False,False,False,True,True,True,True,True,True
